Concept_Id	Dictionary_Id	DictionaryEntry_Id	Entry_Universal_Id	Published	Cornish	PtOfSpeech	Disambiguator	English Equivalent	English Equivalent Pos	English Equivalent Plural	Definition_EN	Definition_CY	Tags
5704	700040	15163	17498	published	a'n howldrevel	adj		eastern					
5710	700040	15177	17516	published	a'n howlsedhes	adj		western					
10458	700040	26374	31067	published	an jorna ma war seythen	idiom		today week					
6335	700040	16644	19315	published	an Kenedhlow Unys	n.pl		the United Nations					
6545	700040	17131	19906	published	an keth ha	cnj		the same as					
6546	700040	17133	19908	published	an keth onan	idiom		the same one					
6646	700040	17371	20193	published	a'n keyn	adj		spinal					
1833	700040	5888	6522	published	an keyn a-rag	idiom		back to front					
7077	700040	18387	21439	published	an kottha	adj		oldest					
7077	700040	18387	21439	published	an kottha	adj		eldest					
9094	700040	23151	27153	published	a'n our	idiom		see you later					
9201	700040	23395	27440	published	a'n par na	idiom		that kind of					
9201	700040	23395	27440	published	a'n par na	idiom		of that sort					
9203	700040	23403	27449	published	an para Oll Du	n.m		the All Blacks					
5146	700040	13787	15886	published	an Parti Gwer	n.m		the Green Party					
612	700040	2135	2353	published	an peth kampollys diwettha	idiom		the latter					
613	700040	2138	2356	published	an peth kampollys kensa	idiom		the former					
612	700040	2136	2354	published	an pyth kampollys diwettha	idiom		the latter					
613	700040	2139	2357	published	an pyth kampollys kynsa	idiom		the former					
7805	700040	20123	23560	published	an re LivWer	n.pl		the LibDems					
10014	700040	25330	29803	published	an re ma	prn		these ones					
10015	700040	25332	29805	published	an re na	prn		those ones					
5147	700040	13789	15888	published	an re Wer	n.pl		the Greens					
10903	700040	27444	32371	published	an Statys Unys	n.pl		the United States (of America)					
11285	700040	28343	33481	published	an Testament Koth	n.m		the Old Testament					
11286	700040	28345	33483	published	an Testament Nowydh	n.m		the New Testament					
2912	700040	8391	9572	published	an Tiredh a Dhedhewadow	n.m		the Promised Land					
11726	700040	29403	34756	published	an tu aral	n.m		the flip side					
11779	700040	29532	34906	published	an ughella	adj		highest					
7960	700040	20490	23997	published	an vamm	n.f		spleen					
11894	700040	29803	35223	published	an viktori eth genev	idiom		the victory was mine					
5052	700040	13555	15617	published	an Wask	n.f		the Press					
11966	700040	29971	35420	published	a'n west	adj		western					
1369	700040	4740	5250	published	a'n ympydnyon	adj		cerebral					
1369	700040	4741	5251	published	a'n ympynnyon	adj		cerebral					
12089	700040	30254	35749	published	an yowynka	adj		youngest					
1688	700040	5548	6145	published	anabel	adj		incapable					
1688	700040	5548	6145	published	anabel	adj		unable					
1689	700040	5551	6148	published	anadhves	adj		immature					
1689	700040	5551	6148	published	anadhves	adj		unripe					
1690	700040	5554	6151	published	anal	n.f		breath					
1691	700040	5556	6153	published	analog	adj		analogue					
1692	700040	5558	6155	published	analogieth	n.f		analogy					
1693	700040	5560	6158	published	anbarghus	adj		temporary					
1694	700040	5562	6160	published	andhemedhys	adj		unmarried					
1695	700040	5564	6162	published	andhemedhys	adj	(not married)	single					
1696	700040	5566	6164	published	andhesiradow	adj		undesirable					
1697	700040	5568	6166	published	andheskrifadow	adj		indescribable					
1698	700040	5570	6168	published	andhiblans	adj		imprecise					
1698	700040	5570	6168	published	andhiblans	adj		indistinct					
1698	700040	5570	6168	published	andhiblans	adj		unclear					
1699	700040	5574	6172	published	andhidro	adj		indirect					
1700	700040	5576	6174	published	andhien	adj		incomplete					
1701	700040	5578	6176	published	andhiogel	adj		insecure					
1701	700040	5578	6176	published	andhiogel	adj		unreliable					
1702	700040	5581	6179	published	andhiogeledh	n.m		insecurity					
1703	700040	5583	6182	published	androw	n.m		afternoon					
1704	700040	5585	6185	published	androweyth	n.m		afternoon-time					
1705	700040	5587	6188	published	anedhel	adj		residential					
1707	700040	5591	6192	published	anedhi	prn		of her					
1706	700040	5589	6190	published	anedhi	vb		inhabit					
1708	700040	5593	6194	published	anedhyades	n.f		inhabitant					
1709	700040	5595	6197	published	anedhyans	n.m	(inhabitation)	occupation					
1710	700040	5597	6200	published	anedhyas	n.m		inhabitant					
1711	700040	5599	6204	published	anedhys	adj		inhabited					
1711	700040	5599	6204	published	anedhys	adj		residential					
1713	700040	5604	6209	published	aneffeythus	adj		ineffective					
1713	700040	5604	6209	published	aneffeythus	adj		inefficient					
1714	700040	5607	6212	published	anella	vb		breathe					
1715	700040	5609	6214	published	anemek	adj		anaemic					
1716	700040	5611	6216	published	anemia	n.m		anaemia					
1717	700040	5613	6218	published	anes	adj		uneasy					
1717	700040	5613	6218	published	anes	adj		uncomfortable					
1718	700040	5616	6221	published	anes	n.m		disquiet					
1719	700040	5618	6223	published	aneth	n.m		marvel					
1720	700040	5620	6226	published	anethek	adj		fabulous					
35	700040	121	133	published	anewn	adj		unfair					
35	700040	121	133	published	anewn	adj		incorrect					
35	700040	121	133	published	anewn	adj		unjust					
1721	700040	5622	6228	published	anfel	adj		naive					
1722	700040	5624	6230	published	anfeus	n.m		misfortune					
36	700040	126	138	published	anfeusik	adj		wretched					
36	700040	126	138	published	anfeusik	adj		unhappy					
36	700040	126	138	published	anfeusik	adj		unfortunate					
36	700040	125	137	published	anfujik	adj		wretched					
36	700040	125	137	published	anfujik	adj		unhappy					
36	700040	125	137	published	anfujik	adj		unfortunate					
1723	700040	5626	6232	published	anfur	adj		unwise					
1724	700040	5628	6234	published	anfurvus	adj		casual					
1724	700040	5628	6234	published	anfurvus	adj		informal					
1725	700040	5631	6237	published	angespos	n.m		imbalance					
1726	700040	5633	6240	published	Anglikan	adj		Anglican					
1727	700040	5635	6242	published	Anglikan	n.m		Anglican					
1728	700040	5637	6245	published	Anglikanes	n.f		Anglican					
1729	700040	5639	6248	published	Anglikanieth	n.f		Anglicanism					
1730	700040	5641	6250	published	angos	n.m		anguish					
1732	700040	5645	6254	published	angra	vb	(intransitive)	get angry					
1731	700040	5643	6252	published	angra	vb	(intransitive)	be angry					
1733	700040	5647	6256	published	angra	vb	(transitive)	make angry					
1735	700040	5651	6260	published	anhedhek	adv		perpetually					
1734	700040	5649	6258	published	anhedhek	adj		perpetual					
1736	700040	5653	6262	published	anhegol	adj		sceptical					
1737	700040	5655	6264	published	anhwek	adj		unkind					
1737	700040	5655	6264	published	anhwek	adj		unfriendly					
37	700040	131	143	published	ania	vb		annoy					
37	700040	131	143	published	ania	vb		disturb					
37	700040	131	143	published	ania	vb		irk					
38	700040	136	148	published	ania	vb	(a person or animal)	worry					
1738	700040	5658	6267	published	anion	n.m		anion					
561	700040	1957	2149	published	anjei	prn		themselves					
581	700040	2028	2230	published	anjei	prn		they					
1739	700040	5660	6270	published	anjust	adj		unjust					
1740	700040	5662	6272	published	anjustis	n.m		injustice					
1741	700040	5664	6274	published	ankablus	adj		innocent					
1741	700040	5664	6274	published	ankablus	adj		not guilty					
40	700040	141	153	published	ankebmyn	adj		uncommon					
1742	700040	5667	6277	published	ankelmys	adj		unrelated					
1743	700040	5669	6279	published	ankemeradow	adj		unacceptable					
40	700040	142	154	published	ankemmyn	adj		uncommon					
1744	700040	5671	6281	published	ankempen	adj		untidy					
1745	700040	5673	6283	published	anken	n.m		grief					
1745	700040	5673	6283	published	anken	n.m		misery					
1746	700040	5676	6287	published	ankensi	adj		grievous					
1746	700040	5676	6287	published	ankensi	adj		painful					
41	700040	145	157	published	ankevi	vb		forget					
1747	700040	5679	6290	published	ankewar	adj		inaccurate					
1747	700040	5679	6290	published	ankewar	adj		incorrect					
1748	700040	5682	6293	published	ankewerder	n.m		inaccuracy					
1749	700040	5684	6295	published	anklevesadow	adj		medically immune					
1750	700040	5686	6297	published	ankombra	vb		bother					
1750	700040	5686	6297	published	ankombra	vb		disturb					
1750	700040	5686	6297	published	ankombra	vb		embarass					
1750	700040	5686	6297	published	ankombra	vb		hamper					
1750	700040	5686	6297	published	ankombra	vb		inconvenience					
1751	700040	5692	6303	published	ankombrus	adj		embarrassing					
1751	700040	5692	6303	published	ankombrus	adj		inconvenient					
42	700040	147	159	published	ankombrynji	n.m		bother					
42	700040	147	159	published	ankombrynji	n.m		difficulty					
42	700040	147	159	published	ankombrynji	n.m		embarassment					
42	700040	147	159	published	ankombrynji	n.m		inconvenience					
43	700040	153	165	published	ankombrynji ithik	n.m		an awful drag					
42	700040	148	160	published	ankombrynsi	n.m		bother					
42	700040	148	160	published	ankombrynsi	n.m		difficulty					
42	700040	148	160	published	ankombrynsi	n.m		embarassment					
42	700040	148	160	published	ankombrynsi	n.m		inconvenience					
43	700040	154	166	published	ankombrynsi euthyk	n.m		an awful drag					
1752	700040	5695	6306	published	ankombrys	adj		embarrassed					
1753	700040	5697	6308	published	ankompes	adj		uneven					
1754	700040	5699	6310	published	ankonvedhadow	adj		incomprehensible					
1755	700040	5701	6312	published	ankor	n.m		anchor					
1756	700040	5703	6315	published	ankorva	n.f		anchorage					
1757	700040	5705	6318	published	ankoth	adj		unknown					
1757	700040	5705	6318	published	ankoth	adj		strange					
1758	700040	5708	6321	published	ankov	n.m		oversight					
1758	700040	5708	6321	published	ankov	n.m		forgetfulness					
1759	700040	5711	6325	published	Ankow	n.m	(personified)	Death					
1760	700040	5713	6327	published	ankres	n.m		unrest					
1760	700040	5713	6327	published	ankres	n.m		disquiet					
1761	700040	5716	6330	published	ankresya	vb		disturb					
1761	700040	5716	6330	published	ankresya	vb		disquiet					
1762	700040	5719	6333	published	ankresyans	n.m		disturbance					
1763	700040	5721	6336	published	ankrydor	n.m		pagan					
1764	700040	5723	6339	published	ankrysadow	adj		unbelievable					
1765	700040	5725	6341	published	anlaghel	adj		illegal					
1765	700040	5725	6341	published	anlaghel	adj		unlawful					
1766	700040	5728	6344	published	anlehadow	adj		irreducible					
1767	700040	5730	6346	published	anles	n.m		disadvantage					
1769	700040	5734	6351	published	anlettrys	adj		illiterate					
1770	700040	5736	6353	published	anlettryseth	n.f		illiteracy					
1771	700040	5738	6355	published	anlowr	adj		insufficient					
1772	700040	5740	6357	published	annedh	n.f		abode					
1772	700040	5740	6357	published	annedh	n.f		dwelling					
1773	700040	5743	6361	published	annedh tus koth	n.f		old people's home					
1774	700040	5745	6363	published	anodho	prn		of him					
1775	700040	5747	6365	published	anorak	n.m		anorak					
1776	700040	5749	6368	published	anorganek	adj		inorganic					
35	700040	120	132	published	anown	adj		unfair					
35	700040	120	132	published	anown	adj		incorrect					
35	700040	120	132	published	anown	adj		unjust					
1777	700040	5751	6370	published	anoyntya	vb		anoint					
1778	700040	5753	6372	published	anperfydh	adj		imperfect					
44	700040	156	168	published	anpethek	adj		abstract					
1779	700040	5755	6374	published	anplegadow	adj		unsatisfactory					
1780	700040	5757	6376	published	anporthadow	adj		unbearable					
1780	700040	5757	6376	published	anporthadow	adj		intolerable					
44	700040	157	169	published	anpythek	adj		abstract					
1781	700040	5760	6379	published	anresnadow	adj		unreasonable					
1782	700040	5762	6381	published	anreyth	adj		abnormal					
1783	700040	5764	6383	published	anserghek	adj		independent					
1784	700040	5766	6385	published	anserghogeth	n.f		independence					
1785	700040	5768	6387	published	ansodhogel	adj		unofficial					
1786	700040	5770	6389	published	ansur	adj		uncertain					
1787	700040	5772	6391	published	ansurneth	n.f		uncertainty					
1788	700040	5774	6394	published	Antarktek	n.m		Antarctic					
1789	700040	5776	6396	published	antavadow	adj		untouchable					
1789	700040	5776	6396	published	antavadow	adj		legally immune					
1790	700040	5779	6399	published	antempna	n.m		anthem					
1791	700040	5781	6402	published	anteythi	adj		incapable					
1791	700040	5781	6402	published	anteythi	adj		unable					
1792	700040	5784	6405	published	anvas	adj		immoral					
1793	700040	5786	6407	published	anvaseth	n.m		immorality					
1794	700040	5788	6410	published	anvenowgh	adj		infrequent					
1795	700040	5790	6412	published	anvlasus	adj		tasteless					
1796	700040	5792	6414	published	anvodhek	adj		reluctant					
1797	700040	5794	6416	published	anweladewder	n.m		invisibility					
1798	700040	5796	6418	published	anweladow	adj		invisible					
45	700040	159	171	published	anwew	adj		improper					
45	700040	159	171	published	anwew	adj		unsuitable					
45	700040	159	171	published	anwew	adj		unqualified					
45	700040	159	171	published	anwew	adj		unworthy					
1799	700040	5798	6420	published	anweythresek	adj		inactive					
1800	700040	5800	6422	published	anwir	adj		untrue					
1801	700040	5802	6424	published	anwirder	n.m		untruth					
45	700040	160	172	published	anwiw	adj		improper					
45	700040	160	172	published	anwiw	adj		unsuitable					
45	700040	160	172	published	anwiw	adj		unqualified					
45	700040	160	172	published	anwiw	adj		unworthy					
1802	700040	5804	6426	published	anwoheladow	adj		unavoidable					
1803	700040	5806	6428	published	anwos	n.m		chill					
1804	700040	5808	6431	published	anwos	n.m	(in the head)	cold					
1805	700040	5810	6434	published	anwosek	adj		chilly					
1806	700040	5812	6436	published	anwosi	vb		to catch cold					
1807	700040	5814	6438	published	anwosva	n.f		influenza					
1808	700040	5816	6440	published	anyagh	adj		unwell					
1808	700040	5816	6440	published	anyagh	adj		unhealthy					
1809	700040	5819	6443	published	apa	n.m		ape					
1810	700040	5821	6446	published	aparel	n.m		apparel					
1810	700040	5821	6446	published	aparel	n.m		gear					
1810	700040	5821	6446	published	aparel	n.m		outfit					
